,property_link,suburb,address,property_type,price,attributes,closest_school
948,https://www.domain.com.au/12-chandler-court-wahgunyah-vic-3687-16100377,WAHGUNYAH VIC 3687,"12 Chandler Court, WAHGUNYAH VIC 3687",House,$500 pw,"['4 Beds', '2 Baths', '2 Parking']",0.4 km away
949,https://www.domain.com.au/33-wallaby-run-gisborne-vic-3437-16100371,GISBORNE VIC 3437,"33 Wallaby Run, GISBORNE VIC 3437",House,$700.00,"['4 Beds', '2 Baths', '2 Parking']",1.2 km away
950,https://www.domain.com.au/35-bermuda-drive-blackburn-south-vic-3130-16100359,BLACKBURN SOUTH VIC 3130,"35 Bermuda Drive, BLACKBURN SOUTH VIC 3130",House,$450.00,"['3 Beds', '1 Bath', '1 Parking']",0.7 km away
951,https://www.domain.com.au/6-164-wattletree-road-malvern-vic-3144-16100356,MALVERN VIC 3144,"6/164 Wattletree Road, MALVERN VIC 3144",House,$285 weekly,"['1 Bed', '1 Bath', '1 Parking']",0.9 km away
952,https://www.domain.com.au/9-164-wattletree-road-malvern-vic-3144-16100352,MALVERN VIC 3144,"9/164 Wattletree Road, MALVERN VIC 3144",House,$310 weekly,"['1 Bed', '1 Bath', '1 Parking']",0.9 km away
953,https://www.domain.com.au/283-mitta-north-road-eskdale-vic-3701-16100349,ESKDALE VIC 3701,"283 Mitta North Road, ESKDALE VIC 3701",House,$300,"['2 Beds', '1 Bath', '1 Parking']",3.5 km away
954,https://www.domain.com.au/14-acland-street-south-yarra-vic-3141-16100335,SOUTH YARRA VIC 3141,"14 Acland Street, SOUTH YARRA VIC 3141",House,"$1,400.00","['2 Beds', '2 Baths', '2 Parking']",0.9 km away
955,https://www.domain.com.au/118a-rymer-avenue-safety-beach-vic-3936-16100319,SAFETY BEACH VIC 3936,"118a Rymer Avenue, SAFETY BEACH VIC 3936",House,$1350 per week,"['4 Beds', '3 Baths', '2 Parking']",3.8 km away
956,https://www.domain.com.au/13-arthurdale-crescent-werribee-vic-3030-15221993,WERRIBEE VIC 3030,"13 Arthurdale Crescent, WERRIBEE VIC 3030",House,$420,"['4 Beds', '2 Baths', '2 Parking']",4.1 km away
957,https://www.domain.com.au/7-jennings-street-east-bendigo-vic-3550-16100306,EAST BENDIGO VIC 3550,"7 Jennings Street, EAST BENDIGO VIC 3550",House,$320 PER WEEK,"['3 Beds', '1 Bath', '4 Parking']",1.5 km away
958,https://www.domain.com.au/5a-ayton-street-ivanhoe-vic-3079-16100299,IVANHOE VIC 3079,"5A Ayton Street, IVANHOE VIC 3079",House,$730,"['3 Beds', '2 Baths', '2 Parking']",0.9 km away
959,https://www.domain.com.au/11-macquarie-road-wodonga-vic-3690-16100280,WODONGA VIC 3690,"11 Macquarie Road, WODONGA VIC 3690",House,$450,"['3 Beds', '2 Baths', '2 Parking']",2.4 km away
960,https://www.domain.com.au/5-rorey-street-delacombe-vic-3356-16100279,DELACOMBE VIC 3356,"5 Rorey Street, DELACOMBE VIC 3356",House,$370 per week,"['3 Beds', '1 Bath', '2 Parking']",0.3 km away
961,https://www.domain.com.au/9-heysham-way-templestowe-vic-3106-16100272,TEMPLESTOWE VIC 3106,"9 Heysham Way, TEMPLESTOWE VIC 3106",House,$600.00,"['4 Beds', '2 Baths', '2 Parking']",1 km away
962,https://www.domain.com.au/25-collins-street-brighton-vic-3186-16100262,BRIGHTON VIC 3186,"25 Collins Street, BRIGHTON VIC 3186",House,"$2,000.00","['4 Beds', '3 Baths', '4 Parking']",0.3 km away
963,https://www.domain.com.au/129-sparks-road-norlane-vic-3214-16100261,NORLANE VIC 3214,"129 Sparks Road, NORLANE VIC 3214",House,$350 p.w.,"['3 Beds', '1 Bath', '1 Parking']",1.5 km away
964,https://www.domain.com.au/8-threadneedle-street-attwood-vic-3049-16100255,ATTWOOD VIC 3049,"8 Threadneedle Street, ATTWOOD VIC 3049",House,"$700.00 PW / $3,042.00 PCM","['4 Beds', '2 Baths', '2 Parking']",1.4 km away
965,https://www.domain.com.au/22-goldsborough-road-truganina-vic-3029-16100252,TRUGANINA VIC 3029,"22 Goldsborough Road, TRUGANINA VIC 3029",House,$400,"['3 Beds', '2 Baths', '− Parking']",0.9 km away
966,https://www.domain.com.au/5-strzelecki-court-traralgon-vic-3844-16095238,TRARALGON VIC 3844,"5 Strzelecki Court, TRARALGON VIC 3844",House,$350 pw,"['3 Beds', '1 Bath', '3 Parking']",0.8 km away
967,https://www.domain.com.au/44-mount-eccles-way-south-morang-vic-3752-16100242,SOUTH MORANG VIC 3752,"44 Mount Eccles Way, SOUTH MORANG VIC 3752",House,$500 Per week,"['4 Beds', '2 Baths', '2 Parking']",0.7 km away
968,https://www.domain.com.au/163a-rowan-street-wangaratta-vic-3677-16100060,WANGARATTA VIC 3677,"163A Rowan Street, WANGARATTA VIC 3677",House,$500 p.w.,"['3 Beds', '2 Baths', '2 Parking']",0.4 km away
969,https://www.domain.com.au/14-barton-road-burnside-heights-vic-3023-16100229,BURNSIDE HEIGHTS VIC 3023,"14 Barton Road, BURNSIDE HEIGHTS VIC 3023",House,$530.00 Per Week,"['3 Beds', '2 Baths', '2 Parking']",1.1 km away
970,https://www.domain.com.au/12-elizabeth-street-benalla-vic-3672-16100213,BENALLA VIC 3672,"12 Elizabeth Street, BENALLA VIC 3672",House,$390 per week,"['3 Beds', '1 Bath', '1 Parking']",2.6 km away
971,https://www.domain.com.au/95-nixon-street-shepparton-vic-3630-14641351,SHEPPARTON VIC 3630,"95 Nixon Street, SHEPPARTON VIC 3630",House,$300,"['2 Beds', '1 Bath', '− Parking']",1.3 km away
972,https://www.domain.com.au/8-mustang-place-shepparton-vic-3630-16100210,SHEPPARTON VIC 3630,"8 Mustang Place, SHEPPARTON VIC 3630",House,$430,"['3 Beds', '2 Baths', '2 Parking']",1.2 km away
973,https://www.domain.com.au/22-ironbark-street-waurn-ponds-vic-3216-16100209,WAURN PONDS VIC 3216,"22 Ironbark Street, WAURN PONDS VIC 3216",House,$520.00,"['3 Beds', '2 Baths', '2 Parking']",1.8 km away
974,https://www.domain.com.au/23-pinnacle-crescent-bulleen-vic-3105-16100192,BULLEEN VIC 3105,"23 Pinnacle Crescent, BULLEEN VIC 3105",House,$650 per week,"['4 Beds', '2 Baths', '2 Parking']",0.6 km away
975,https://www.domain.com.au/carpark3004y-639-lonsdale-st-melbourne-vic-3000-16100182,MELBOURNE VIC 3000,"Carpark3004Y/639 Lonsdale St, MELBOURNE VIC 3000",House,$60 per week,"['− 0 Beds', '− 0 Baths', '1 Parking']",1.3 km away
976,https://www.domain.com.au/13-berry-saltbush-drive-wallan-vic-3756-16100174,WALLAN VIC 3756,"13 Berry Saltbush Drive, WALLAN VIC 3756",House,$420pw,"['3 Beds', '2 Baths', '2 Parking']",1.8 km away
977,https://www.domain.com.au/9-hilda-drive-brookfield-vic-3338-14912104,BROOKFIELD VIC 3338,"9 Hilda Drive, BROOKFIELD VIC 3338",House,$370/week,"['4 Beds', '2 Baths', '2 Parking']",1.2 km away
978,https://www.domain.com.au/91-hambleton-street-middle-park-vic-3206-16100136,MIDDLE PARK VIC 3206,"91 Hambleton Street, MIDDLE PARK VIC 3206",House,$800.00 per week,"['2 Beds', '1 Bath', '− Parking']",0.3 km away
979,https://www.domain.com.au/9-shakespeare-grove-heidelberg-heights-vic-3081-16099255,HEIDELBERG HEIGHTS VIC 3081,"9 Shakespeare Grove, HEIDELBERG HEIGHTS VIC 3081",House,$450.00,"['3 Beds', '1 Bath', '1 Parking']",0.6 km away
980,https://www.domain.com.au/200-larter-street-golden-point-vic-3350-16100125,GOLDEN POINT VIC 3350,"200 Larter Street, GOLDEN POINT VIC 3350",House,$380.00 pw,"['3 Beds', '1 Bath', '4 Parking']",0.3 km away
981,https://www.domain.com.au/449-byawatha-road-byawatha-vic-3678-16100123,BYAWATHA VIC 3678,"449 Byawatha Road, BYAWATHA VIC 3678",House,$370.00 per week,"['3 Beds', '1 Bath', '2 Parking']",4.3 km away
982,https://www.domain.com.au/57-crawley-street-warrnambool-vic-3280-16100109,WARRNAMBOOL VIC 3280,"57 Crawley Street, WARRNAMBOOL VIC 3280",House,$380 per week,"['3 Beds', '1 Bath', '1 Parking']",0.5 km away
983,https://www.domain.com.au/1-joules-ct-macleod-vic-3085-16100063,MACLEOD VIC 3085,"1 Joules Ct, MACLEOD VIC 3085",House,$510.00,"['3 Beds', '1 Bath', '2 Parking']",1.2 km away
984,https://www.domain.com.au/43-gedye-street-doncaster-east-vic-3109-16100055,DONCASTER EAST VIC 3109,"43 Gedye Street, DONCASTER EAST VIC 3109",House,$560 per week,"['3 Beds', '2 Baths', '1 Parking']",1 km away
985,https://www.domain.com.au/24-phyllis-street-morwell-vic-3840-16100033,MORWELL VIC 3840,"24 Phyllis Street, MORWELL VIC 3840",House,$360 Per Week,"['3 Beds', '1 Bath', '2 Parking']",0.3 km away
986,https://www.domain.com.au/15-pleasant-avenue-kew-vic-3101-16100030,KEW VIC 3101,"15 Pleasant Avenue, KEW VIC 3101",House,"$2,250.00","['4 Beds', '3 Baths', '2 Parking']",0.6 km away
987,https://www.domain.com.au/63-charlton-avenue-cheltenham-vic-3192-16100011,CHELTENHAM VIC 3192,"63 Charlton Avenue, CHELTENHAM VIC 3192",House,"$1,100.00","['4 Beds', '3 Baths', '2 Parking']",1.3 km away
988,https://www.domain.com.au/1-3-navaree-drive-cranbourne-west-vic-3977-16100002,CRANBOURNE WEST VIC 3977,"1/3 Navaree Drive, CRANBOURNE WEST VIC 3977",House,$370 Per Week,"['2 Beds', '1 Bath', '− Parking']",1.4 km away
989,https://www.domain.com.au/3-tatiana-close-kennington-vic-3550-16099998,KENNINGTON VIC 3550,"3 Tatiana Close, KENNINGTON VIC 3550",House,$455 PER WEEK,"['3 Beds', '2 Baths', '2 Parking']",1.2 km away
990,https://www.domain.com.au/52-whitsunday-drive-hoppers-crossing-vic-3029-15380790,HOPPERS CROSSING VIC 3029,"52 Whitsunday Drive, HOPPERS CROSSING VIC 3029",House,$370,"['3 Beds', '1 Bath', '2 Parking']",0.8 km away
991,https://www.domain.com.au/10-tussock-way-north-wonthaggi-vic-3995-16099981,NORTH WONTHAGGI VIC 3995,"10 Tussock Way, NORTH WONTHAGGI VIC 3995",House,$550.00 per week,"['4 Beds', '2 Baths', '2 Parking']",0.2 km away
992,https://www.domain.com.au/19-ormiston-crescent-werribee-vic-3030-16099963,WERRIBEE VIC 3030,"19 Ormiston Crescent, WERRIBEE VIC 3030",House,$460,"['4 Beds', '2 Baths', '2 Parking']",3.6 km away
993,https://www.domain.com.au/501-bell-street-redan-vic-3350-16099949,REDAN VIC 3350,"501 Bell Street, REDAN VIC 3350",House,$295 weekly,"['2 Beds', '1 Bath', '2 Parking']",1.1 km away
994,https://www.domain.com.au/20-willesden-cres-wyndham-vale-vic-3024-13001667,WYNDHAM VALE VIC 3024,"20 Willesden Cres, WYNDHAM VALE VIC 3024",House,$360,"['3 Beds', '2 Baths', '2 Parking']",2.8 km away
995,https://www.domain.com.au/21-kuranda-crescent-berwick-vic-3806-16099941,BERWICK VIC 3806,"21 Kuranda Crescent, BERWICK VIC 3806",House,$610 Per Week,"['4 Beds', '2 Baths', '2 Parking']",1.1 km away
996,https://www.domain.com.au/18-linden-street-brunswick-east-vic-3057-16099936,BRUNSWICK EAST VIC 3057,"18 Linden Street, BRUNSWICK EAST VIC 3057",House,$460 per week,"['2 Beds', '1 Bath', '2 Parking']",0.5 km away
997,https://www.domain.com.au/20-charles-street-wallan-vic-3756-15753775,WALLAN VIC 3756,"20 Charles Street, WALLAN VIC 3756",House,$470.00 per week,"['4 Beds', '3 Baths', '1 Parking']",1.6 km away
998,https://www.domain.com.au/22-ethel-street-malvern-vic-3144-16099895,MALVERN VIC 3144,"22 Ethel Street, MALVERN VIC 3144",House,"$1,600.00","['5 Beds', '2 Baths', '2 Parking']",1 km away
999,https://www.domain.com.au/33-koukoura-drive-epping-vic-3076-16099887,EPPING VIC 3076,"33 Koukoura Drive, EPPING VIC 3076",House,Contact Agent,"['4 Beds', '2 Baths', '2 Parking']",0.5 km away
1000,https://www.domain.com.au/1-13-finlayson-street-ringwood-east-vic-3135-16107614,RINGWOOD EAST VIC 3135,"1/13 Finlayson Street, RINGWOOD EAST VIC 3135",Apartment,$480 per week,"['3 Beds', '1 Bath', '1 Parking']",0.6 km away
1001,https://www.domain.com.au/7-2-graham-street-port-melbourne-vic-3207-16107609,PORT MELBOURNE VIC 3207,"7/2 Graham Street, PORT MELBOURNE VIC 3207",Apartment,$390 per week,"['1 Bed', '1 Bath', '1 Parking']",0.2 km away
1002,https://www.domain.com.au/1704-9-waterside-place-docklands-vic-3008-16107608,DOCKLANDS VIC 3008,"1704/9 Waterside Place, DOCKLANDS VIC 3008",Apartment,$800 weekly,"['2 Beds', '2 Baths', '2 Parking']",2.9 km away
1003,https://www.domain.com.au/2611-500-elizabeth-street-melbourne-vic-3000-16107597,MELBOURNE VIC 3000,"2611/500 Elizabeth Street, MELBOURNE VIC 3000",Apartment,$570 per week,"['2 Beds', '2 Baths', '− Parking']",1 km away
1004,https://www.domain.com.au/1416-628-flinders-street-docklands-vic-3008-16104063,DOCKLANDS VIC 3008,"1416/628 Flinders Street, DOCKLANDS VIC 3008",Apartment,$650 per week,"['2 Beds', '1 Bath', '− Parking']",2.7 km away
1005,https://www.domain.com.au/2-39-colstan-court-mount-eliza-vic-3930-15189275,MOUNT ELIZA VIC 3930,"2/39 Colstan Court, MOUNT ELIZA VIC 3930",Apartment,$730 per week,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
1006,https://www.domain.com.au/4109-18-hoff-boulevard-southbank-vic-3006-16107573,SOUTHBANK VIC 3006,"4109/18 Hoff Boulevard, SOUTHBANK VIC 3006",Apartment,$620 per week,"['2 Beds', '2 Baths', '− Parking']",1 km away
1007,https://www.domain.com.au/5-song-street-sunshine-west-vic-3020-11288217,SUNSHINE WEST VIC 3020,"5 Song Street, SUNSHINE WEST VIC 3020",Apartment,$380 per week,"['2 Beds', '2 Baths', '2 Parking']",0.6 km away
1008,https://www.domain.com.au/4-1199-heatherton-road-noble-park-vic-3174-16107560,NOBLE PARK VIC 3174,"4/1199 Heatherton Road, NOBLE PARK VIC 3174",Apartment,$370 per week,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
1009,https://www.domain.com.au/2-15-fellmongers-road-breakwater-vic-3219-16107558,BREAKWATER VIC 3219,"2/15 Fellmongers Road, BREAKWATER VIC 3219",Apartment,$460 per week,"['2 Beds', '1 Bath', '1 Parking']",1.2 km away
1010,https://www.domain.com.au/60-29-lynch-street-hawthorn-vic-3122-16107303,HAWTHORN VIC 3122,"60/29 Lynch Street, HAWTHORN VIC 3122",Apartment,$275.00 per week,"['1 Bed', '1 Bath', '− Parking']",0.3 km away
1011,https://www.domain.com.au/2-9-lillimur-road-ormond-vic-3204-16107547,ORMOND VIC 3204,"2/9 Lillimur Road, ORMOND VIC 3204",Apartment,$300 weekly,"['1 Bed', '1 Bath', '1 Parking']",1.1 km away
1012,https://www.domain.com.au/307-55-cumberland-drive-maribyrnong-vic-3032-16107543,MARIBYRNONG VIC 3032,"307/55 Cumberland Drive, MARIBYRNONG VIC 3032",Apartment,$470.00 per week,"['2 Beds', '2 Baths', '1 Parking']",0.8 km away
1013,https://www.domain.com.au/814-188-ballarat-road-footscray-vic-3011-16107541,FOOTSCRAY VIC 3011,"814/188 Ballarat Road, FOOTSCRAY VIC 3011",Apartment,$450,"['2 Beds', '1 Bath', '1 Parking']",0.3 km away
1014,https://www.domain.com.au/p18w-189-powlett-street-east-melbourne-vic-3002-16107539,EAST MELBOURNE VIC 3002,"P18W/189 Powlett Street, EAST MELBOURNE VIC 3002",Apartment,$495 per week,"['2 Beds', '1 Bath', '1 Parking']",0.9 km away
1015,https://www.domain.com.au/unit-1-198-knight-st-shepparton-vic-3630-16107534,SHEPPARTON VIC 3630,"Unit 1/198 Knight St, SHEPPARTON VIC 3630",Apartment,$310.00 Per Week,"['2 Beds', '1 Bath', '2 Parking']",1 km away
1016,https://www.domain.com.au/10-111-gillies-street-fairfield-vic-3078-16107524,FAIRFIELD VIC 3078,"10/111 Gillies Street, FAIRFIELD VIC 3078",Apartment,$320,"['1 Bed', '1 Bath', '1 Parking']",0.3 km away
1017,https://www.domain.com.au/1506-18-hoff-boulevard-southbank-vic-3006-16107528,SOUTHBANK VIC 3006,"1506/18 Hoff Boulevard, SOUTHBANK VIC 3006",Apartment,$600 per week,"['2 Beds', '2 Baths', '− Parking']",1 km away
1018,https://www.domain.com.au/0612-233-collins-st-melbourne-vic-3000-16107527,MELBOURNE VIC 3000,"0612/233 Collins St, MELBOURNE VIC 3000",Apartment,$430,"['2 Beds', '1 Bath', '− Parking']",1.6 km away
1019,https://www.domain.com.au/69-nunn-street-benalla-vic-3672-16107519,BENALLA VIC 3672,"69 Nunn Street, BENALLA VIC 3672",Apartment,350pw inc power and water,"['1 Bed', '1 Bath', '1 Parking']",0.7 km away
1020,https://www.domain.com.au/2-15-clarendon-parade-west-footscray-vic-3012-16107518,WEST FOOTSCRAY VIC 3012,"2/15 Clarendon Parade, WEST FOOTSCRAY VIC 3012",Apartment,$240,"['1 Bed', '1 Bath', '− Parking']",0.9 km away
1021,https://www.domain.com.au/2-88-somerville-road-yarraville-vic-3013-16062987,YARRAVILLE VIC 3013,"2/88 Somerville Road, YARRAVILLE VIC 3013",Apartment,$370.00 per week,"['1 Bed', '1 Bath', '− Parking']",0.1 km away
1022,https://www.domain.com.au/8-11-axelton-street-cheltenham-vic-3192-16107505,CHELTENHAM VIC 3192,"8/11 Axelton Street, CHELTENHAM VIC 3192",Apartment,$390,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
1023,https://www.domain.com.au/1-227-mt-pleasant-road-highton-vic-3216-16107486,HIGHTON VIC 3216,"1/227 Mt Pleasant Road, HIGHTON VIC 3216",Apartment,$330 per week,"['1 Bed', '1 Bath', '1 Parking']",0.2 km away
1024,https://www.domain.com.au/2302-11-bale-circuit-southbank-vic-3006-16107481,SOUTHBANK VIC 3006,"2302/11 Bale Circuit, SOUTHBANK VIC 3006",Apartment,$450 per week,"['1 Bed', '1 Bath', '− Parking']",0.9 km away
1025,https://www.domain.com.au/8-490-station-street-carrum-vic-3197-15359099,CARRUM VIC 3197,"8/490 Station Street, CARRUM VIC 3197",Apartment,$480,"['2 Beds', '2 Baths', '1 Parking']",0.6 km away
1026,https://www.domain.com.au/603-1228-nepean-highway-cheltenham-vic-3192-16107468,CHELTENHAM VIC 3192,"603/1228 Nepean Highway, CHELTENHAM VIC 3192",Apartment,$460,"['2 Beds', '2 Baths', '1 Parking']",0.4 km away
1027,https://www.domain.com.au/1510-565-flinders-street-melbourne-vic-3000-16107442,MELBOURNE VIC 3000,"1510/565 Flinders Street, MELBOURNE VIC 3000",Apartment,$430 per week,"['1 Bed', '1 Bath', '− Parking']",2.1 km away
1028,https://www.domain.com.au/309-501-little-collins-street-melbourne-vic-3000-16107439,MELBOURNE VIC 3000,"309/501 Little Collins Street, MELBOURNE VIC 3000",Apartment,$400 per week,"['1 Bed', '1 Bath', '− Parking']",2.2 km away
1029,https://www.domain.com.au/7206-228-la-trobe-street-melbourne-vic-3000-16107401,MELBOURNE VIC 3000,"7206/228 La Trobe Street, MELBOURNE VIC 3000",Apartment,"$1,200 per week","['3 Beds', '2 Baths', '1 Parking']",1 km away
1030,https://www.domain.com.au/1004-233-collins-st-melbourne-vic-3000-16107432,MELBOURNE VIC 3000,"1004/233 Collins St, MELBOURNE VIC 3000",Apartment,$420,"['1 Bed', '1 Bath', '− Parking']",1.6 km away
1031,https://www.domain.com.au/1111-594-st-kilda-road-melbourne-vic-3004-14013899,MELBOURNE VIC 3004,"1111/594 St Kilda Road, MELBOURNE VIC 3004",Apartment,$410 Per Week,"['1 Bed', '1 Bath', '1 Parking']",1 km away
1032,https://www.domain.com.au/401-392-lygon-street-brunswick-east-vic-3057-16107418,BRUNSWICK EAST VIC 3057,"401/392 Lygon Street, BRUNSWICK EAST VIC 3057",Apartment,$550 Per Week,"['2 Beds', '1 Bath', '1 Parking']",0.6 km away
1033,https://www.domain.com.au/401a-9-foundation-blvd-burwood-east-vic-3151-16107410,BURWOOD EAST VIC 3151,"401A/9 Foundation Blvd, BURWOOD EAST VIC 3151",Apartment,$450 weekly,"['1 Bed', '1 Bath', '1 Parking']",1.5 km away
1034,https://www.domain.com.au/6-22-pickett-street-footscray-vic-3011-14928286,FOOTSCRAY VIC 3011,"6/22 Pickett Street, FOOTSCRAY VIC 3011",Apartment,$260 per week,"['1 Bed', '1 Bath', '1 Parking']",0.3 km away
1035,https://www.domain.com.au/504-415-glen-huntly-road-elsternwick-vic-3185-16107407,ELSTERNWICK VIC 3185,"504/415 Glen Huntly Road, ELSTERNWICK VIC 3185",Apartment,$399 weekly,"['1 Bed', '1 Bath', '1 Parking']",1 km away
1036,https://www.domain.com.au/6512-157-abeckett-street-melbourne-vic-3000-16107399,MELBOURNE VIC 3000,"6512/157 Abeckett Street, MELBOURNE VIC 3000",Apartment,$750 per week,"['2 Beds', '2 Baths', '1 Parking']",1.3 km away
1037,https://www.domain.com.au/16-warrenwood-close-ferntree-gully-vic-3156-16107373,FERNTREE GULLY VIC 3156,"16 Warrenwood Close, FERNTREE GULLY VIC 3156",Apartment,$365.00,"['2 Beds', '1 Bath', '2 Parking']",1 km away
1038,https://www.domain.com.au/2207-200-reynolds-rd-doncaster-east-vic-3109-16107372,DONCASTER EAST VIC 3109,"2207/200 Reynolds Rd, DONCASTER EAST VIC 3109",Apartment,$500 weekly,"['2 Beds', '2 Baths', '1 Parking']",1.2 km away
1039,https://www.domain.com.au/9-3-barnsbury-road-south-yarra-vic-3141-16105340,SOUTH YARRA VIC 3141,"9/3 Barnsbury Road, SOUTH YARRA VIC 3141",Apartment,$400 per week,"['2 Beds', '1 Bath', '1 Parking']",0.8 km away
1040,https://www.domain.com.au/810-450-st-kilda-rd-melbourne-vic-3000-16107340,MELBOURNE VIC 3000,"810/450 St Kilda Rd, MELBOURNE VIC 3000",Apartment,$580/week,"['2 Beds', '2 Baths', '1 Parking']",0.9 km away
1041,https://www.domain.com.au/3-60-serrell-st-malvern-east-vic-3145-16107329,MALVERN EAST VIC 3145,"3/60 Serrell St, MALVERN EAST VIC 3145",Apartment,$630 weekly,"['3 Beds', '1 Bath', '1 Parking']",0.9 km away
1042,https://www.domain.com.au/2-86-ruskin-street-elwood-vic-3184-16107328,ELWOOD VIC 3184,"2/86 Ruskin Street, ELWOOD VIC 3184",Apartment,$285 per week,"['1 Bed', '1 Bath', '1 Parking']",0.4 km away
1043,https://www.domain.com.au/7-1-duncraig-avenue-armadale-vic-3143-16107324,ARMADALE VIC 3143,"7/1 Duncraig Avenue, ARMADALE VIC 3143",Apartment,$410.00,"['2 Beds', '1 Bath', '1 Parking']",1 km away
1044,https://www.domain.com.au/4-98-moreland-road-brunswick-vic-3056-16107317,BRUNSWICK VIC 3056,"4/98 Moreland Road, BRUNSWICK VIC 3056",Apartment,$300,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
1045,https://www.domain.com.au/921-199-william-street-melbourne-vic-3000-15303379,MELBOURNE VIC 3000,"921/199 William Street, MELBOURNE VIC 3000",Apartment,$550 per week,"['2 Beds', '1 Bath', '− Parking']",2 km away
